,Order Date,Segment,Region,Category,Sub-Category,Sales,Day of Week,Day,Year,Month,Season
2131,2015-05-20,Corporate,East,Furniture,Furnishings,139.86,2,20,2015,5,Spring
2132,2016-11-20,Consumer,East,Office Supplies,Paper,19.65,6,20,2016,11,Autumn
2133,2016-11-30,Consumer,East,Office Supplies,Binders,152.991,2,30,2016,11,Autumn
2134,2016-11-30,Consumer,East,Office Supplies,Fasteners,10.584,2,30,2016,11,Autumn
2135,2016-11-30,Consumer,East,Technology,Phones,94.92,2,30,2016,11,Autumn
2136,2016-12-31,Consumer,Central,Furniture,Furnishings,14.76,5,31,2016,12,Winter
2137,2016-12-31,Consumer,Central,Office Supplies,Binders,3.656,5,31,2016,12,Winter
2138,2018-11-16,Consumer,East,Office Supplies,Paper,146.82,4,16,2018,11,Autumn
2139,2015-06-06,Corporate,East,Office Supplies,Binders,149.544,5,6,2015,6,Summer
2140,2015-06-06,Corporate,East,Office Supplies,Supplies,17.14,5,6,2015,6,Summer
2141,2015-06-06,Corporate,East,Furniture,Tables,991.764,5,6,2015,6,Summer
2142,2017-09-01,Corporate,East,Office Supplies,Paper,30.48,4,1,2017,9,Autumn
2143,2017-09-01,Corporate,East,Technology,Phones,23.988,4,1,2017,9,Autumn
2144,2017-09-01,Corporate,East,Office Supplies,Fasteners,16.688,4,1,2017,9,Autumn
2145,2017-06-25,Corporate,East,Furniture,Chairs,422.058,6,25,2017,6,Summer
2146,2017-06-25,Corporate,East,Office Supplies,Binders,38.088,6,25,2017,6,Summer
2147,2017-06-25,Corporate,East,Office Supplies,Storage,254.352,6,25,2017,6,Summer
2148,2015-12-12,Consumer,West,Furniture,Furnishings,43.31,5,12,2015,12,Winter
2149,2018-03-31,Consumer,East,Technology,Phones,84.95,5,31,2018,3,Spring
2150,2018-11-19,Consumer,Central,Furniture,Chairs,233.058,0,19,2018,11,Autumn
2151,2015-11-24,Consumer,Central,Technology,Accessories,111.79,1,24,2015,11,Autumn
2152,2016-11-22,Consumer,East,Office Supplies,Paper,14.94,1,22,2016,11,Autumn
2153,2017-07-14,Corporate,East,Office Supplies,Binders,14.16,4,14,2017,7,Summer
2154,2017-04-30,Home Office,Central,Furniture,Furnishings,22.608,6,30,2017,4,Spring
2155,2017-07-25,Consumer,West,Office Supplies,Fasteners,21.48,1,25,2017,7,Summer
2156,2015-06-22,Consumer,Central,Office Supplies,Storage,501.81,0,22,2015,6,Summer
2157,2015-06-22,Consumer,Central,Office Supplies,Storage,161.94,0,22,2015,6,Summer
2158,2018-10-21,Home Office,South,Office Supplies,Art,17.856,6,21,2018,10,Autumn
2159,2017-09-03,Consumer,Central,Office Supplies,Binders,8.808,6,3,2017,9,Autumn
2160,2017-05-14,Consumer,East,Furniture,Furnishings,79.384,6,14,2017,5,Spring
2161,2017-01-07,Home Office,West,Office Supplies,Art,34.58,5,7,2017,1,Winter
2162,2018-03-13,Home Office,West,Office Supplies,Paper,314.55,1,13,2018,3,Spring
2163,2017-10-13,Consumer,Central,Technology,Accessories,191.976,4,13,2017,10,Autumn
2164,2017-10-13,Consumer,Central,Office Supplies,Paper,8.288,4,13,2017,10,Autumn
2165,2017-10-13,Consumer,Central,Furniture,Furnishings,139.92,4,13,2017,10,Autumn
2166,2017-10-13,Consumer,Central,Office Supplies,Art,15.872,4,13,2017,10,Autumn
2167,2017-10-13,Consumer,Central,Office Supplies,Binders,6.286,4,13,2017,10,Autumn
2168,2018-01-27,Consumer,East,Office Supplies,Art,14.016,5,27,2018,1,Winter
2169,2018-01-27,Consumer,East,Technology,Accessories,71.976,5,27,2018,1,Winter
2170,2018-01-27,Consumer,East,Technology,Phones,107.982,5,27,2018,1,Winter
2171,2018-11-19,Corporate,Central,Furniture,Chairs,305.312,0,19,2018,11,Autumn
2172,2015-08-01,Consumer,West,Office Supplies,Binders,19.752,5,1,2015,8,Summer
2173,2017-07-30,Home Office,Central,Office Supplies,Binders,9.264,6,30,2017,7,Summer
2174,2016-07-30,Corporate,Central,Office Supplies,Storage,61.792,5,30,2016,7,Summer
2175,2017-10-15,Home Office,West,Office Supplies,Paper,45.68,6,15,2017,10,Autumn
2176,2017-10-15,Home Office,West,Office Supplies,Paper,60.12,6,15,2017,10,Autumn
2177,2017-10-15,Home Office,West,Office Supplies,Binders,41.72,6,15,2017,10,Autumn
2178,2017-10-15,Home Office,West,Office Supplies,Paper,71.6,6,15,2017,10,Autumn
2179,2017-05-07,Consumer,East,Office Supplies,Binders,85.232,6,7,2017,5,Spring
2180,2017-05-07,Consumer,East,Office Supplies,Labels,44.4,6,7,2017,5,Spring
2181,2017-05-07,Consumer,East,Furniture,Chairs,442.764,6,7,2017,5,Spring
2182,2017-05-07,Consumer,East,Technology,Machines,3999.95,6,7,2017,5,Spring
2183,2017-05-07,Consumer,East,Technology,Accessories,199.95,6,7,2017,5,Spring
2184,2017-05-07,Consumer,East,Furniture,Furnishings,63.68,6,7,2017,5,Spring
2185,2018-08-01,Corporate,West,Office Supplies,Binders,54.896,2,1,2018,8,Summer
2186,2017-07-14,Consumer,South,Technology,Accessories,29.0,4,14,2017,7,Summer
2187,2018-08-10,Consumer,Central,Office Supplies,Envelopes,70.08,4,10,2018,8,Summer
2188,2018-08-10,Consumer,Central,Furniture,Furnishings,121.3,4,10,2018,8,Summer
2189,2018-08-10,Consumer,Central,Technology,Phones,1454.49,4,10,2018,8,Summer
2190,2017-06-25,Consumer,West,Office Supplies,Appliances,60.81,6,25,2017,6,Summer
2191,2017-12-10,Consumer,West,Office Supplies,Binders,153.552,6,10,2017,12,Winter
2192,2017-12-10,Consumer,West,Office Supplies,Appliances,65.34,6,10,2017,12,Winter
2193,2017-12-10,Consumer,West,Office Supplies,Paper,123.92,6,10,2017,12,Winter
2194,2017-12-10,Consumer,West,Office Supplies,Appliances,35.1,6,10,2017,12,Winter
2195,2017-12-10,Consumer,West,Technology,Accessories,44.75,6,10,2017,12,Winter
2196,2017-12-01,Consumer,South,Office Supplies,Art,4.704,4,1,2017,12,Winter
2197,2015-11-28,Consumer,South,Office Supplies,Art,14.67,5,28,2015,11,Autumn
2198,2016-03-28,Consumer,East,Office Supplies,Paper,15.552,0,28,2016,3,Spring
2199,2016-03-28,Consumer,East,Office Supplies,Paper,5.232,0,28,2016,3,Spring
2200,2015-06-01,Consumer,South,Furniture,Furnishings,22.2,0,1,2015,6,Summer
2201,2015-06-01,Consumer,South,Technology,Phones,881.93,0,1,2015,6,Summer
2202,2016-09-06,Home Office,West,Office Supplies,Binders,6.096,1,6,2016,9,Autumn
2203,2016-09-06,Home Office,West,Furniture,Furnishings,191.82,1,6,2016,9,Autumn
2204,2016-06-29,Consumer,East,Furniture,Furnishings,20.104,2,29,2016,6,Summer
2205,2017-09-10,Home Office,South,Office Supplies,Art,67.56,6,10,2017,9,Autumn
2206,2015-07-14,Home Office,Central,Office Supplies,Binders,29.932,1,14,2015,7,Summer
2207,2015-07-14,Home Office,Central,Technology,Phones,38.272,1,14,2015,7,Summer
2208,2016-08-22,Home Office,East,Office Supplies,Art,16.52,0,22,2016,8,Summer
2209,2015-11-14,Consumer,East,Technology,Phones,832.93,5,14,2015,11,Autumn
2210,2015-11-14,Consumer,East,Office Supplies,Binders,43.8,5,14,2015,11,Autumn
2211,2017-11-27,Corporate,Central,Office Supplies,Appliances,167.292,0,27,2017,11,Autumn
2212,2018-11-21,Consumer,East,Furniture,Furnishings,27.42,2,21,2018,11,Autumn
2213,2018-10-01,Consumer,West,Office Supplies,Binders,1.44,0,1,2018,10,Autumn
2214,2018-10-01,Consumer,West,Office Supplies,Binders,61.776,0,1,2018,10,Autumn
2215,2018-10-01,Consumer,West,Office Supplies,Appliances,241.96,0,1,2018,10,Autumn
2216,2018-10-01,Consumer,West,Furniture,Chairs,108.608,0,1,2018,10,Autumn
2217,2015-09-20,Corporate,South,Office Supplies,Art,2.816,6,20,2015,9,Autumn
2218,2018-07-28,Corporate,West,Office Supplies,Binders,9.984,5,28,2018,7,Summer
2219,2018-07-28,Corporate,West,Office Supplies,Storage,14.98,5,28,2018,7,Summer
2220,2018-07-28,Corporate,West,Technology,Phones,1145.6,5,28,2018,7,Summer
2221,2016-12-06,Consumer,East,Technology,Phones,485.94,1,6,2016,12,Winter
2222,2016-12-06,Consumer,East,Office Supplies,Art,37.376,1,6,2016,12,Winter
2223,2016-12-06,Consumer,East,Furniture,Chairs,70.686,1,6,2016,12,Winter
2224,2018-07-31,Corporate,East,Office Supplies,Paper,54.816,1,31,2018,7,Summer
2225,2017-03-19,Consumer,West,Furniture,Bookcases,72.294,6,19,2017,3,Spring
2226,2018-07-29,Corporate,Central,Office Supplies,Fasteners,2.896,6,29,2018,7,Summer
2227,2018-07-29,Corporate,Central,Technology,Phones,124.792,6,29,2018,7,Summer
2228,2017-10-01,Consumer,East,Furniture,Tables,330.588,6,1,2017,10,Autumn
2229,2015-03-31,Consumer,West,Office Supplies,Binders,673.568,1,31,2015,3,Spring
2230,2015-03-31,Consumer,West,Office Supplies,Appliances,52.98,1,31,2015,3,Spring
2231,2018-06-26,Consumer,Central,Furniture,Furnishings,526.45,1,26,2018,6,Summer
2232,2018-07-09,Consumer,Central,Office Supplies,Storage,228.92,0,9,2018,7,Summer
2233,2016-12-14,Consumer,West,Technology,Phones,319.968,2,14,2016,12,Winter
2234,2018-12-05,Corporate,East,Technology,Accessories,205.03,2,5,2018,12,Winter
2235,2016-09-15,Consumer,Central,Office Supplies,Storage,190.86,3,15,2016,9,Autumn
2236,2016-09-15,Consumer,Central,Office Supplies,Art,24.32,3,15,2016,9,Autumn
2237,2017-07-15,Home Office,West,Office Supplies,Supplies,44.4,5,15,2017,7,Summer
2238,2018-04-20,Home Office,Central,Furniture,Furnishings,44.4,4,20,2018,4,Spring
2239,2017-11-15,Consumer,West,Office Supplies,Binders,1016.792,2,15,2017,11,Autumn
2240,2017-11-15,Consumer,West,Office Supplies,Binders,38.136,2,15,2017,11,Autumn
2241,2017-11-26,Consumer,East,Technology,Phones,494.982,6,26,2017,11,Autumn
2242,2018-11-21,Home Office,West,Office Supplies,Storage,56.56,2,21,2018,11,Autumn
2243,2018-11-21,Home Office,West,Office Supplies,Art,5.56,2,21,2018,11,Autumn
2244,2018-11-21,Home Office,West,Office Supplies,Fasteners,9.02,2,21,2018,11,Autumn
2245,2018-11-21,Home Office,West,Office Supplies,Appliances,8.62,2,21,2018,11,Autumn
2246,2018-11-21,Home Office,West,Technology,Phones,659.976,2,21,2018,11,Autumn
2247,2016-02-15,Consumer,West,Office Supplies,Paper,13.36,0,15,2016,2,Winter
2248,2016-02-15,Consumer,West,Office Supplies,Binders,41.72,0,15,2016,2,Winter
2249,2016-02-15,Consumer,West,Office Supplies,Binders,11.52,0,15,2016,2,Winter
2250,2016-02-15,Consumer,West,Office Supplies,Appliances,541.44,0,15,2016,2,Winter
2251,2016-02-15,Consumer,West,Office Supplies,Paper,19.44,0,15,2016,2,Winter
2252,2017-04-15,Home Office,West,Office Supplies,Paper,143.7,5,15,2017,4,Spring
2253,2016-09-28,Corporate,West,Office Supplies,Appliances,43.26,2,28,2016,9,Autumn
2254,2016-09-28,Corporate,West,Office Supplies,Appliances,43.56,2,28,2016,9,Autumn
2255,2017-09-17,Corporate,East,Technology,Phones,437.85,6,17,2017,9,Autumn
2256,2017-09-17,Corporate,East,Furniture,Furnishings,109.48,6,17,2017,9,Autumn
2257,2018-06-16,Consumer,West,Furniture,Chairs,1212.96,5,16,2018,6,Summer
2258,2018-06-16,Consumer,West,Office Supplies,Paper,18.54,5,16,2018,6,Summer
2259,2016-11-08,Home Office,West,Office Supplies,Fasteners,5.0,1,8,2016,11,Autumn
2260,2016-11-08,Home Office,West,Technology,Accessories,371.97,1,8,2016,11,Autumn
2261,2016-12-18,Consumer,East,Technology,Accessories,166.24,6,18,2016,12,Winter
2262,2018-02-06,Consumer,South,Furniture,Bookcases,359.97,1,6,2018,2,Winter
2263,2017-11-14,Consumer,South,Technology,Accessories,499.98,1,14,2017,11,Autumn
2264,2017-11-14,Consumer,South,Office Supplies,Paper,5.28,1,14,2017,11,Autumn
2265,2017-11-14,Consumer,South,Office Supplies,Binders,8.26,1,14,2017,11,Autumn
2266,2018-10-12,Home Office,South,Office Supplies,Paper,7.968,4,12,2018,10,Autumn
2267,2018-09-17,Consumer,West,Office Supplies,Paper,12.96,0,17,2018,9,Autumn
2268,2018-12-20,Corporate,East,Office Supplies,Paper,6.48,3,20,2018,12,Winter
2269,2018-12-20,Corporate,East,Office Supplies,Binders,6.984,3,20,2018,12,Winter
2270,2018-12-02,Corporate,South,Office Supplies,Art,47.96,6,2,2018,12,Winter
2271,2016-09-21,Consumer,West,Office Supplies,Storage,199.74,2,21,2016,9,Autumn
2272,2016-03-06,Consumer,West,Furniture,Furnishings,435.26,6,6,2016,3,Spring
2273,2016-03-06,Consumer,West,Technology,Copiers,1119.984,6,6,2016,3,Spring
2274,2015-10-03,Corporate,West,Furniture,Tables,143.432,5,3,2015,10,Autumn
2275,2015-10-03,Corporate,West,Furniture,Chairs,122.352,5,3,2015,10,Autumn
2276,2015-06-27,Consumer,South,Office Supplies,Storage,306.2,5,27,2015,6,Summer
2277,2015-06-27,Consumer,South,Furniture,Tables,85.98,5,27,2015,6,Summer
2278,2015-06-27,Consumer,South,Technology,Accessories,223.96,5,27,2015,6,Summer
2279,2018-10-30,Consumer,West,Furniture,Chairs,97.568,1,30,2018,10,Autumn
2280,2018-10-30,Consumer,West,Furniture,Chairs,614.272,1,30,2018,10,Autumn
2281,2018-10-30,Consumer,West,Furniture,Bookcases,199.98,1,30,2018,10,Autumn
2282,2017-09-03,Corporate,East,Office Supplies,Paper,48.16,6,3,2017,9,Autumn
2283,2016-03-05,Consumer,Central,Technology,Phones,23.92,5,5,2016,3,Spring
2284,2016-03-05,Consumer,Central,Office Supplies,Appliances,60.69,5,5,2016,3,Spring
2285,2017-05-05,Corporate,South,Office Supplies,Paper,14.352,4,5,2017,5,Spring
2286,2018-11-17,Consumer,South,Office Supplies,Appliances,35.04,5,17,2018,11,Autumn
2287,2018-06-01,Corporate,East,Office Supplies,Appliances,17.48,4,1,2018,6,Summer
2288,2018-06-10,Consumer,West,Office Supplies,Art,16.4,6,10,2018,6,Summer
2289,2018-01-08,Corporate,West,Furniture,Tables,892.98,0,8,2018,1,Winter
2290,2016-04-20,Corporate,South,Technology,Phones,287.97,2,20,2016,4,Spring
2291,2016-04-20,Corporate,South,Furniture,Furnishings,595.38,2,20,2016,4,Spring
2292,2016-04-20,Corporate,South,Office Supplies,Paper,12.96,2,20,2016,4,Spring
2293,2016-11-01,Corporate,East,Technology,Phones,4.95,1,1,2016,11,Autumn
2294,2018-12-23,Corporate,East,Furniture,Furnishings,181.95,6,23,2018,12,Winter
2295,2016-11-01,Consumer,East,Office Supplies,Paper,13.52,1,1,2016,11,Autumn
2296,2016-11-01,Consumer,East,Furniture,Furnishings,259.7,1,1,2016,11,Autumn
2297,2016-11-01,Consumer,East,Technology,Phones,42.95,1,1,2016,11,Autumn
2298,2016-11-01,Consumer,East,Technology,Accessories,1399.93,1,1,2016,11,Autumn
2299,2016-11-01,Consumer,East,Technology,Phones,503.96,1,1,2016,11,Autumn
2300,2015-11-14,Consumer,Central,Office Supplies,Binders,12.72,5,14,2015,11,Autumn
2301,2015-11-14,Consumer,Central,Office Supplies,Binders,11.52,5,14,2015,11,Autumn
2302,2017-01-17,Corporate,South,Technology,Accessories,316.0,1,17,2017,1,Winter
2303,2018-09-17,Home Office,South,Furniture,Chairs,723.92,0,17,2018,9,Autumn
2304,2018-09-17,Home Office,South,Office Supplies,Paper,106.32,0,17,2018,9,Autumn
2305,2017-12-23,Corporate,Central,Furniture,Bookcases,141.372,5,23,2017,12,Winter
2306,2016-08-06,Corporate,Central,Office Supplies,Paper,27.216,5,6,2016,8,Summer
2307,2018-11-05,Consumer,East,Technology,Accessories,390.75,0,5,2018,11,Autumn
2308,2018-06-11,Home Office,West,Furniture,Chairs,280.792,0,11,2018,6,Summer
2309,2018-06-11,Home Office,West,Office Supplies,Storage,68.448,0,11,2018,6,Summer
2310,2018-06-11,Home Office,West,Office Supplies,Art,88.04,0,11,2018,6,Summer
2311,2018-06-11,Home Office,West,Office Supplies,Art,15.872,0,11,2018,6,Summer
2312,2018-06-11,Home Office,West,Office Supplies,Storage,215.592,0,11,2018,6,Summer
2313,2018-07-20,Corporate,Central,Office Supplies,Labels,14.62,4,20,2018,7,Summer
2314,2018-07-20,Corporate,Central,Office Supplies,Appliances,416.32,4,20,2018,7,Summer
2315,2018-07-20,Corporate,Central,Office Supplies,Binders,43.0,4,20,2018,7,Summer
2316,2018-07-20,Corporate,Central,Furniture,Chairs,182.94,4,20,2018,7,Summer
2317,2018-07-20,Corporate,Central,Office Supplies,Binders,60.83,4,20,2018,7,Summer
2318,2018-07-20,Corporate,Central,Technology,Accessories,389.97,4,20,2018,7,Summer
2319,2016-12-23,Consumer,South,Office Supplies,Appliances,194.32,4,23,2016,12,Winter
2320,2018-03-20,Corporate,West,Technology,Accessories,265.93,1,20,2018,3,Spring
2321,2016-12-31,Corporate,South,Office Supplies,Binders,94.74,5,31,2016,12,Winter
2322,2016-12-31,Corporate,South,Office Supplies,Binders,60.64,5,31,2016,12,Winter
2323,2016-12-31,Corporate,South,Office Supplies,Binders,76.3,5,31,2016,12,Winter
2324,2016-12-31,Corporate,South,Office Supplies,Binders,364.8,5,31,2016,12,Winter
2325,2016-09-15,Corporate,East,Office Supplies,Binders,79.872,3,15,2016,9,Autumn
2326,2016-09-15,Corporate,East,Furniture,Bookcases,46.384,3,15,2016,9,Autumn
2327,2016-09-15,Corporate,East,Office Supplies,Paper,12.96,3,15,2016,9,Autumn
2328,2018-09-23,Home Office,West,Office Supplies,Envelopes,14.352,6,23,2018,9,Autumn
2329,2016-12-25,Corporate,East,Furniture,Furnishings,547.136,6,25,2016,12,Winter
2330,2017-09-24,Corporate,West,Office Supplies,Storage,41.96,6,24,2017,9,Autumn
2331,2017-09-24,Corporate,West,Office Supplies,Paper,41.7,6,24,2017,9,Autumn
2332,2018-03-21,Consumer,Central,Office Supplies,Paper,277.4,2,21,2018,3,Spring
2333,2018-03-21,Consumer,Central,Office Supplies,Paper,5.78,2,21,2018,3,Spring
2334,2015-09-30,Consumer,South,Office Supplies,Appliances,69.216,2,30,2015,9,Autumn
2335,2018-12-10,Consumer,East,Office Supplies,Envelopes,10.86,0,10,2018,12,Winter
2336,2018-12-10,Consumer,East,Office Supplies,Appliances,426.79,0,10,2018,12,Winter
2337,2015-08-23,Consumer,East,Office Supplies,Paper,25.92,6,23,2015,8,Summer
2338,2015-08-23,Consumer,East,Office Supplies,Paper,45.92,6,23,2015,8,Summer
2339,2015-08-19,Consumer,East,Office Supplies,Art,10.72,2,19,2015,8,Summer
2340,2017-11-10,Consumer,South,Office Supplies,Art,41.86,4,10,2017,11,Autumn
2341,2015-12-31,Home Office,East,Furniture,Furnishings,63.2,3,31,2015,12,Winter
2342,2015-12-31,Home Office,East,Technology,Accessories,113.97,3,31,2015,12,Winter
2343,2015-07-26,Consumer,Central,Office Supplies,Storage,123.552,6,26,2015,7,Summer
2344,2017-02-22,Home Office,Central,Office Supplies,Appliances,490.32,2,22,2017,2,Winter
2345,2017-03-13,Consumer,Central,Office Supplies,Paper,70.08,0,13,2017,3,Spring
2346,2017-03-13,Consumer,Central,Office Supplies,Binders,1.272,0,13,2017,3,Spring
2347,2017-03-13,Consumer,Central,Furniture,Tables,557.585,0,13,2017,3,Spring
2348,2018-12-02,Corporate,West,Office Supplies,Binders,9.024,6,2,2018,12,Winter
2349,2018-12-02,Corporate,West,Office Supplies,Binders,69.456,6,2,2018,12,Winter
2350,2018-12-02,Corporate,West,Office Supplies,Paper,10.86,6,2,2018,12,Winter
2351,2018-12-02,Corporate,West,Office Supplies,Appliances,79.47,6,2,2018,12,Winter
2352,2018-12-02,Corporate,West,Office Supplies,Art,10.08,6,2,2018,12,Winter
2353,2016-08-31,Corporate,West,Furniture,Bookcases,1552.831,2,31,2016,8,Summer
2354,2016-08-31,Corporate,West,Office Supplies,Binders,137.24,2,31,2016,8,Summer
2355,2016-08-31,Corporate,West,Technology,Accessories,36.51,2,31,2016,8,Summer
2356,2016-08-31,Corporate,West,Technology,Machines,239.976,2,31,2016,8,Summer
2357,2015-03-17,Corporate,East,Furniture,Tables,1579.746,1,17,2015,3,Spring
2358,2015-03-17,Corporate,East,Furniture,Tables,1071.576,1,17,2015,3,Spring
2359,2015-03-17,Corporate,East,Furniture,Tables,613.908,1,17,2015,3,Spring
2360,2015-03-17,Corporate,East,Office Supplies,Paper,34.86,1,17,2015,3,Spring
2361,2015-03-17,Corporate,East,Office Supplies,Paper,155.04,1,17,2015,3,Spring
2362,2018-04-16,Consumer,East,Office Supplies,Binders,13.71,0,16,2018,4,Spring
2363,2017-03-13,Home Office,South,Furniture,Furnishings,127.88,0,13,2017,3,Spring
2364,2017-03-13,Home Office,South,Office Supplies,Appliances,160.32,0,13,2017,3,Spring
2365,2017-03-13,Home Office,South,Office Supplies,Binders,46.0,0,13,2017,3,Spring
2366,2015-11-24,Consumer,West,Furniture,Chairs,120.712,1,24,2015,11,Autumn
2367,2018-02-10,Consumer,East,Office Supplies,Paper,23.12,5,10,2018,2,Winter
2368,2017-09-23,Corporate,East,Furniture,Furnishings,532.704,5,23,2017,9,Autumn
2369,2017-09-23,Corporate,East,Office Supplies,Art,4.912,5,23,2017,9,Autumn
2370,2018-07-07,Corporate,East,Technology,Accessories,252.0,5,7,2018,7,Summer
2371,2017-07-07,Corporate,Central,Furniture,Furnishings,60.288,4,7,2017,7,Summer
2372,2017-07-07,Corporate,Central,Office Supplies,Fasteners,2.632,4,7,2017,7,Summer
2373,2017-07-07,Corporate,Central,Office Supplies,Paper,23.688,4,7,2017,7,Summer
2374,2017-07-07,Corporate,Central,Furniture,Chairs,253.372,4,7,2017,7,Summer
2375,2018-01-24,Consumer,South,Office Supplies,Fasteners,5.67,2,24,2018,1,Winter
2376,2015-08-19,Consumer,East,Office Supplies,Binders,76.776,2,19,2015,8,Summer
2377,2015-08-19,Consumer,East,Office Supplies,Supplies,9.184,2,19,2015,8,Summer
2378,2016-12-06,Home Office,West,Office Supplies,Paper,32.75,1,6,2016,12,Winter
2379,2017-05-06,Home Office,East,Office Supplies,Fasteners,7.216,5,6,2017,5,Spring
2380,2017-05-06,Home Office,East,Office Supplies,Paper,49.568,5,6,2017,5,Spring
2381,2017-05-06,Home Office,East,Furniture,Furnishings,54.712,5,6,2017,5,Spring
2382,2018-03-25,Consumer,West,Office Supplies,Appliances,176.04,6,25,2018,3,Spring
2383,2018-03-25,Consumer,West,Office Supplies,Art,16.02,6,25,2018,3,Spring
2384,2018-03-25,Consumer,West,Office Supplies,Binders,185.92,6,25,2018,3,Spring
2385,2018-03-25,Consumer,West,Technology,Phones,211.168,6,25,2018,3,Spring
2386,2018-03-25,Consumer,West,Technology,Copiers,479.984,6,25,2018,3,Spring
2387,2016-12-12,Consumer,West,Office Supplies,Fasteners,7.86,0,12,2016,12,Winter
2388,2016-12-12,Consumer,West,Office Supplies,Binders,24.448,0,12,2016,12,Winter
